"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Event #","FITC-A","PE-A","(Event #%9) - 0.5 + (Event #/(93154 + 1))","Time"
16591.4,79078.6,13750,9678.24,73504.8,8629,66493,12153.6,4.5,0.213778,8.53798
12925.4,65736.6,12886,5028.48,65256.7,5050,66502,43276.3,11.25,0.213875,8.53915
22300.2,80485.9,18158,13269.6,73867,11773,66511,239082,25.5,0.213971,8.54032
15370.9,65689.3,15335,4744.8,65067,4779,66520,122187,30.75,0.214068,8.54149
10705.9,64227.7,10924,4031.28,64642.5,4087,66538,52609.7,8.25,0.214261,8.54267
12568.3,80186.7,10272,9249.84,71317.4,8500,66547,78831.4,32.25,0.214358,8.54501
17075.2,73432.7,15239,9802.8,71389.8,8999,66556,114606,33.75,0.214454,8.54618
19859.2,70469,18469,12526.6,66349.4,12373,66565,3227.76,-9,0.214551,8.54618
16823.7,74406.6,14818,11912.4,70269.2,11110,66583,180979,17.25,0.214744,8.54852
11677.4,65594.6,11667,3482.64,63417.1,3599,66601,13795.9,53.25,0.214937,8.55087
21574.4,66990.4,21106,8629.2,67052.8,8434,66610,40688.6,58.5,0.215034,8.55204
15518.7,71146.2,14295,8285.04,68599.9,7915,66619,84066.5,26.25,0.215131,8.55321
13154.6,71931.4,11985,6936.48,69626.2,6529,66637,18074.2,33,0.215324,8.55438
11200.6,64673.6,11350,4105.44,63787.1,4218,66646,277.2,-1.5,0.215421,8.55556
10018.6,64150.1,10235,3198.24,62698.1,3343,66655,61133,-5.25,0.215517,8.55673
15211.5,66964.6,14887,5958.72,64707.7,6035,66664,130378,10.5,0.215614,8.5579
15382.4,75130.5,13418,7255.44,70852.7,6711,66673,101257,6,0.21571,8.5579
9031.68,66252.5,8934,3089.52,63471.7,3190,66682,3295.44,24,0.215807,8.56024
13778.6,65854.1,13712,5142.24,63850.3,5278,66691,183.6,0.75,0.215904,8.56024
14444.2,72598.6,13039,6864.48,71058.4,6331,66709,31973.8,7.5,0.216097,8.56259
22775,77336,19300,13381.2,73176.8,11984,66718,66690.7,18.75,0.216193,8.56376
15731.8,73068.9,14110,8532.72,71299.3,7843,66727,44586,-1.5,0.21629,8.56493
19740.8,69954.2,18494,8683.2,69516.5,8186,66736,78508.8,17.25,0.216387,8.5661
8535.68,65873.1,8492,3643.92,63597.3,3755,66754,75066.5,11.25,0.21658,8.56727
11234.6,70781.4,10402,5593.68,69193.5,5298,66763,18873.4,21,0.216677,8.56845
14115.8,71496.7,12939,8588.16,69425.6,8107,66772,4436.64,27.75,0.216773,8.57079
13763.8,65875,13693,3795.84,62487.9,3981,66781,87385,2.25,0.21687,8.57196
11582.7,64312.9,11803,4100.4,63051.1,4262,66790,343.44,2.25,0.216966,8.57313
22976.6,75751.9,19878,14166.7,71848.8,12922,66799,117568,20.25,0.217063,8.5743
11884.8,75605,10302,8241.84,69722.1,7747,66808,134046,0,0.21716,8.5743
12842.2,73185.1,11500,7909.92,69684.7,7439,66817,768.96,-3.75,0.217256,8.57665
28944,73309.1,25875,19874.2,74683.1,17440,66826,51345.4,60,0.217353,8.57665
20433.9,76149.1,17586,9939.6,71043.9,9169,66844,33136.6,24,0.217546,8.57899
9601.28,75329.8,8353,5312.88,69498,5010,66853,78423.1,24,0.217643,8.58016
16033.3,74332,14136,8187.12,70785.1,7580,66862,32703.1,15,0.217739,8.58016
16998.4,70107.4,15890,10628.6,70601.9,9866,66871,26366.4,6.75,0.217836,8.58134
12529.9,64867.8,12659,3849.84,64182.9,3931,66880,47517.1,27,0.217932,8.58251
10372.5,68865.5,9871,5817.6,69853.8,5458,66889,440.64,15.75,0.218029,8.58251
11896.3,65488.2,11905,4101.84,63806.8,4213,66898,98602.6,9.75,0.218126,8.58368
14835.2,74891.4,12982,8614.08,71805.2,7862,66925,180842,0,0.218416,8.58602
11040,64611.3,11198,3584.88,62103.8,3783,66934,41426.6,-7.5,0.218512,8.58719
14717.4,66381.4,14530,6094.8,64403.2,6202,66943,14165.3,19.5,0.218609,8.58837
12595.2,63829.2,12932,5706,62449.6,5988,66952,-11.52,-3.75,0.218705,8.58954
8756.48,64255.4,8931,2926.8,62703.8,3059,66961,13091.8,-13.5,0.218802,8.59071
11370.9,64901.8,11482,3799.44,63149.9,3943,66970,360,1.5,0.218899,8.59188
11150.1,65220.6,11204,4808.88,63284.1,4980,66979,478.8,11.25,0.218995,8.59305
11811.2,66000.9,11728,5232.96,67403.2,5088,66988,93783.6,-12,0.219092,8.5954
11207.7,72853.3,10082,7172.64,68864.1,6826,66997,107062,-14.25,0.219188,8.59657
13527,77634.5,11419,10393.9,73189.6,9307,67033,115011,46.5,0.219575,8.60009
21677.4,84206.8,16871,15739.9,74971.4,13759,67042,69253.9,50.25,0.219672,8.60243
14901.8,65640.7,14878,5176.8,65268.7,5198,67060,101179,20.25,0.219865,8.60477
19056.6,70356.4,17751,11824.6,70945.2,10923,67069,102465,11.25,0.219961,8.60594
11783.7,64130.1,12042,5000.4,63570.6,5155,67087,128.16,-6.75,0.220155,8.60712
11267.8,64696.8,11414,3926.16,63594.9,4046,67105,102501,-7.5,0.220348,8.60829
12747.5,65013.3,12850,4619.52,64059.4,4726,67114,24154.6,16.5,0.220444,8.60946
18165.8,74542.1,15971,9450.72,71199.3,8699,67141,31690.8,24.75,0.220734,8.6118
12137,63765.3,12474,3901.68,63198.4,4046,67150,15858.7,8.25,0.220831,8.61298
15792,72232.3,14328,8282.16,71193.6,7624,67168,16209.4,6,0.221024,8.61649
23075.8,73644.9,20535,15264,71868.8,13919,67177,67803.8,27.75,0.221121,8.61649
14405.1,75876.4,12442,8175.6,70816.3,7566,67186,62740.1,42,0.221217,8.61883
12865.9,74683.9,11290,7163.28,72828.5,6446,67195,25123.7,57,0.221314,8.62001
18046.1,74302.2,15917,11976.5,72048,10894,67204,1993.68,40.5,0.221411,8.62118
13168.6,71276.8,12108,9147.6,69603.8,8613,67213,104358,-5.25,0.221507,8.62235
13461.8,65803.7,13407,6172.56,65819.2,6146,67222,123824,17.25,0.221604,8.62352
31116.8,104359,19541,24519.6,98911.5,16246,67240,11874.2,33,0.221797,8.62586
16354.6,71899.9,14907,9973.44,70999.3,9206,67258,91944,30.75,0.22199,8.62821
14022.4,65041.5,14129,5888.88,64526.6,5981,67276,1278,1.5,0.222183,8.63055
17850.2,66040,17714,7291.44,64557.1,7402,67285,21785.8,-6,0.22228,8.63172
11047,66966.9,10811,6473.52,68273,6214,67303,25243.9,27,0.222473,8.63407
15600.6,75232,13590,8859.6,71487.7,8122,67312,34611.1,0.75,0.22257,8.63524
17096.3,65806.7,17026,6214.32,65413.1,6226,67321,39685,0.75,0.222667,8.63758
9386.88,76830.1,8007,7414.56,72961,6660,67330,1003.68,29.25,0.222763,8.63876
20688,75819.8,17882,9457.92,72656.7,8531,67339,7632.72,35.25,0.22286,8.63993
11198.1,75860.8,9674,8023.68,70196.2,7491,67348,196784,11.25,0.222956,8.6411
14256.6,73679,12681,8295.84,72057.8,7545,67357,93617.3,20.25,0.223053,8.64227
12832,70704.4,11894,7333.92,70536.5,6814,67384,52223.8,-14.25,0.223343,8.64462
9859.84,64053.8,10088,4661.28,64393.3,4744,67393,301.68,-16.5,0.223439,8.64579
11115.5,71572.7,10178,6755.76,69767.7,6346,67402,58954.3,21.75,0.223536,8.64696
21114.2,68211.7,20286,11091.6,66474.5,10935,67411,13487,40.5,0.223633,8.64696
11617.9,71734.7,10614,6501.6,71708,5942,67420,145537,22.5,0.223729,8.6493
10665,72219.3,9678,7212.24,72505.2,6519,67429,38614.3,19.5,0.223826,8.6493
7972.48,68648.6,7611,5412.96,68655.7,5167,67438,702.72,34.5,0.223922,8.65047
14406.4,74511.7,12671,8731.44,71797.2,7970,67456,800.64,3.75,0.224116,8.65282
11465.6,67318.5,11162,8216.64,69045.5,7799,67465,1782,18.75,0.224212,8.65399
16679,65352,16726,6456.96,64096.2,6602,67474,10820.9,9.75,0.224309,8.65399
12497.3,71455.4,11462,9007.92,71556.7,8250,67483,66607.9,3.75,0.224406,8.65516
23618.6,76573.9,20214,19342.8,71112.4,17826,67510,190957,60,0.224695,8.65868
12212.5,73487.9,10891,8157.6,70885.2,7542,67519,24828.5,18,0.224792,8.65985
23716.5,71481,21744,15133.7,70853,13998,67528,1596.24,9,0.224889,8.66102
14062.1,63967,14407,5211.36,65090.9,5247,67537,130217,7.5,0.224985,8.66219
17566.1,70630.8,16299,9189.36,71085.2,8472,67546,14709.6,29.25,0.225082,8.66336
10845.4,71312,9967,6176.88,70254.8,5762,67555,61594.6,27,0.225178,8.66454
12458.9,63417.9,12875,4281.12,63910.6,4390,67573,7770.24,7.5,0.225372,8.66688
14884.5,63797.9,15290,4563.36,64481.3,4638,67582,8642.16,13.5,0.225468,8.66688
11004.2,74740.3,9649,7586.64,71099.4,6993,67591,126481,51,0.225565,8.66805
22657.3,85895,17287,12908.9,81479,10383,67600,262143,27.75,0.225662,8.6704
25052.2,86969.9,18878,15024.2,82285.5,11966,67609,21690.7,16.5,0.225758,8.6704
12318.1,64018.9,12610,3648.96,63906.5,3742,67627,540,45.75,0.225951,8.67274
24029.4,126815,12418,14496.5,98531.6,9642,67636,60017.8,37.5,0.226048,8.67391
10206.7,65176.6,10263,4579.92,67555.6,4443,67654,26302.3,0.75,0.226241,8.67625
12026.2,74692.2,10552,8510.4,73619,7576,67663,8380.08,-8.25,0.226338,8.67743
16567.7,72763.7,14922,8805.6,72836.5,7923,67672,149050,28.5,0.226434,8.6786
11374.7,63561.9,11728,3636.72,64137.8,3716,67681,38056.3,-10.5,0.226531,8.67977
9905.28,64158.2,10118,4664.88,67072.8,4558,67690,35487.4,7.5,0.226628,8.68094
12421.1,63403,12839,5025.6,64491.4,5107,67699,442.08,1.5,0.226724,8.68211
26448.6,76934.7,22530,21652.6,76911.8,18450,67708,177327,51,0.226821,8.68329
26993.3,77294.2,22887,20654.6,75423.3,17947,67717,2917.44,48.75,0.226918,8.68329
17818.9,75879,15390,9456.48,71439.8,8675,67726,173683,19.5,0.227014,8.68446
14306.6,65916.4,14224,5474.88,66346.5,5408,67735,95037.8,13.5,0.227111,8.68563
13599.4,73263.3,12165,6800.4,71000.6,6277,67753,166057,25.5,0.227304,8.6868
18155.5,73999.6,16079,12296.2,72143.3,11170,67762,91213.9,18,0.227401,8.68797
10718.1,66272.3,10599,5323.68,68263.1,5111,67771,35902.1,23.25,0.227497,8.68914
9281.28,68083.5,8934,5461.92,69022.8,5186,67780,3993.12,-22.5,0.227594,8.69032
15486.1,73330.6,13840,7642.08,71762.6,6979,67798,59004.7,15.75,0.227787,8.69266
14892.2,67485.3,14462,9634.32,69698.1,9059,67807,20013.8,11.25,0.227884,8.69383
10183.7,68676.4,9718,4805.28,70514.7,4466,67816,144867,27.75,0.22798,8.69383
20536.3,72052.5,18679,9682.56,70233.1,9035,67825,1078.56,3,0.228077,8.695
8944.64,66356.8,8834,3469.68,65154.4,3490,67852,86382,21.75,0.228367,8.69969
10647,73907.9,9441,7650,69767.7,7186,67861,39540.2,-9,0.228463,8.70086
11722.2,73060.3,10515,8038.8,71512.3,7367,67879,16693.9,19.5,0.228657,8.70438
14002.6,75046.8,12228,7739.28,71076.4,7136,67897,66142.1,9,0.22885,8.70555
15214.7,65513.3,15220,7322.4,67789.4,7079,67906,120177,6.75,0.228946,8.70789
23913,78154.8,20052,12191,74529.1,10720,67924,251450,11.25,0.22914,8.70907
12328.3,71379.9,11319,6490.8,69791.8,6095,67933,13081,-21,0.229236,8.71024
9711.36,65196,9762,3164.4,64205,3230,67942,53532.7,-31.5,0.229333,8.71141
11482.2,70717,10641,6734.88,69606.9,6341,67951,4654.8,5.25,0.229429,8.71258
10885.8,71120.4,10031,5797.44,71070.2,5346,67960,61898.4,-17.25,0.229526,8.71375
11520.6,75268.3,10031,7936.56,71653.2,7259,67969,42168.2,0,0.229623,8.71492
25216.6,79064.1,20902,18316.1,73059.2,16430,67978,56671.2,54.75,0.229719,8.71492
15100.2,75369.7,13130,9110.16,71322.8,8371,67987,72331.9,-12.75,0.229816,8.7161
14885.1,72014.7,13546,6532.56,71045.1,6026,67996,19234.1,36.75,0.229913,8.71727
16842.2,75327.4,14653,10184.4,73072.6,9134,68005,108996,32.25,0.230009,8.71844
22443.5,74883.3,19642,11638.1,72618.6,10503,68014,7469.28,1.5,0.230106,8.71961
13502.7,76975.8,11496,8886.96,72439.8,8040,68032,887.04,52.5,0.230299,8.72196
20083.8,72550.7,18142,12294.7,71210.5,11315,68041,63155.5,0,0.230396,8.72196
12769.9,65061.8,12863,4623.12,63987.5,4735,68050,58307,15.75,0.230492,8.7243
14028.2,73307.5,12541,7413.12,72027.6,6745,68059,26285,6.75,0.230589,8.7243
23918.1,71686.4,21866,13523,69308.4,12787,68068,680.4,27.75,0.230685,8.72547
8711.04,65102.8,8769,4068,67425.5,3954,68086,775.44,-0.75,0.230879,8.72899
8850.56,72053.4,8050,6194.16,69534.2,5838,68095,52578.7,-6,0.230975,8.73016
9946.24,62949,10355,3310.56,63981.4,3391,68104,14598.7,-12,0.231072,8.73016
11982.1,64034.7,12263,4024.08,64717.1,4075,68113,36617,-11.25,0.231168,8.73133
7710.08,62737.5,8054,3166.56,64488.4,3218,68131,84492.7,-2.25,0.231362,8.73367
21316.5,75184.2,18581,12587.8,72689.4,11349,68140,48473.3,21.75,0.231458,8.73602
9779.84,64157.3,9990,3453.84,64782.7,3494,68149,93823.9,41.25,0.231555,8.73719
14056.3,73689.7,12501,10363,72027.5,9429,68158,140730,57.75,0.231652,8.73719
24814.1,74944.3,21699,18517,71895.7,16879,68167,63002.9,68.25,0.231748,8.73836
12206.7,68661.9,11651,6829.92,70124.7,6383,68176,12895.9,6,0.231845,8.73953
22139.5,81080.5,17895,15666.5,76171.7,13479,68185,234230,35.25,0.231941,8.74071
16380.8,77601,13834,9154.8,71947.4,8339,68203,34546.3,30.75,0.232135,8.74188
17199.4,66531.5,16942,6659.28,67422,6473,68221,32465.5,11.25,0.232328,8.74539
21772.8,76403,18676,12932.6,73065,11600,68230,89313.1,15,0.232424,8.74656
12981.1,65220.1,13044,4734.72,64550.6,4807,68239,367.2,2.25,0.232521,8.74774
18839.7,71241,17331,7724.88,69703.7,7263,68257,23141.5,39.75,0.232714,8.74891
13417,64739.6,13582,4993.2,64226.6,5095,68266,82914.5,12.75,0.232811,8.75125
13108.5,71215.9,12063,6546.96,69270.5,6194,68275,140583,20.25,0.232908,8.75242
16008.3,71509.9,14671,7697.52,70584.1,7147,68284,156622,43.5,0.233004,8.75242
15869.4,73718.4,14108,9591.12,70776.2,8881,68293,105527,58.5,0.233101,8.7536
16437.1,80927.3,13311,12853.4,72424,11631,68302,204088,54,0.233197,8.7536
9571.84,65941.4,9513,4909.68,67582.6,4761,68311,7364.88,18,0.233294,8.75477
11141.1,72248.6,10106,6612.48,70133.6,6179,68320,75866.4,55.5,0.233391,8.75594
12522.9,71570.5,11467,8413.2,70229,7851,68329,509.76,40.5,0.233487,8.75711
8599.68,63260.6,8909,2799.36,63066,2909,68338,257.76,26.25,0.233584,8.75828
11527,69204.5,10916,5855.76,70132.1,5472,68347,587.52,8.25,0.23368,8.75945
13847,64051.4,14168,4801.68,64497.4,4879,68356,37952.6,16.5,0.233777,8.76063
18849.3,73635.3,16776,9443.52,70520.8,8776,68365,41503,8.25,0.233874,8.76063
21463.7,71298.3,19729,9468,71775,8645,68374,56250,17.25,0.23397,8.76297
14124.8,64016.8,14460,3901.68,63733.9,4012,68383,111898,39.75,0.234067,8.76297
12994.6,71074.2,11982,7232.4,71307.8,6647,68392,148738,17.25,0.234163,8.76414
16989.4,66916.3,16639,8735.76,65519.2,8738,68401,4057.2,28.5,0.23426,8.76414
14001.3,68156.3,13463,5875.92,68435.1,5627,68410,33471.4,33,0.234357,8.76531
10289.9,63908.3,10552,3862.08,64109.8,3948,68419,12006,-7.5,0.234453,8.76766
14769.3,64631.4,14976,4834.8,64624.4,4903,68428,9416.16,4.5,0.23455,8.76883
9002.24,62816.3,9392,3466.08,64568.8,3518,68437,103779,-12.75,0.234647,8.77
24691.2,86969.9,18606,16420.3,82887,12983,68446,63801.4,48.75,0.234743,8.77234
21269.8,70693.5,19718,12154.3,70353.8,11322,68455,659.52,25.5,0.23484,8.77234
15120.6,87392.7,11339,8601.84,76698,7350,68464,127734,21.75,0.234936,8.77352
13403.5,72267.6,12155,7008.48,70586.7,6507,68482,176262,29.25,0.23513,8.77586
11168.6,69471.1,10536,7623.36,69738.2,7164,68491,38548.1,24,0.235226,8.77703
15280,69983.2,14309,8019.36,69990.3,7509,68500,85486.3,46.5,0.235323,8.7782
10624.6,70177,9922,5921.28,70376.7,5514,68509,23920.6,-7.5,0.235419,8.7782
21669.8,77612.3,18298,15963.1,72740.9,14382,68518,80077.7,33,0.235516,8.77938
10249.6,64230,10458,4141.44,64838.4,4186,68527,19050.5,-36,0.235613,8.77938
22003.8,77550.1,18595,14078.9,73843.4,12495,68536,258756,21,0.235709,8.78172
26711.7,76962,22746,18623.5,73948,16505,68545,24730.6,69.75,0.235806,8.78172
13173.8,65016.6,13279,6234.48,64628.7,6322,68554,339.12,30,0.235903,8.78289
12598.4,70327.8,11740,7116.48,70493.6,6616,68572,28670.4,23.25,0.236096,8.78523
9445.12,63402.2,9763,3548.88,64053.8,3631,68581,56521.4,23.25,0.236192,8.78641
9392.64,63413.6,9707,4665.6,66039.9,4630,68590,465.12,27.75,0.236289,8.78758
9752.32,67149.4,9518,5860.8,68747.7,5587,68599,2897.28,29.25,0.236386,8.78875
11065.6,70778.4,10246,5712.48,69819.7,5362,68608,44615.5,-24,0.236482,8.78875
15448.3,76265.2,13275,9615.6,72616.7,8678,68617,227082,17.25,0.236579,8.78992
16233,67778,15696,7661.52,68932.6,7284,68626,57804.5,28.5,0.236675,8.79109
8204.16,63017.8,8532,2732.4,63862.5,2804,68635,37276.6,6.75,0.236772,8.79227
12873,69287.3,12176,6752.88,69980.5,6324,68644,40187.5,0.75,0.236869,8.79344
19448.3,68326.6,18654,12576.2,65438.4,12595,68653,28622.9,9,0.236965,8.79461
12222.7,77754.6,10302,8442,72672.4,7613,68662,3518.64,20.25,0.237062,8.79578
15719.7,72811.1,14149,8886.96,72747.4,8006,68671,10519.9,36,0.237158,8.79813
16710.4,64808.4,16898,6040.8,64963.9,6094,68680,93574.8,-19.5,0.237255,8.7993
15569.3,70160.8,14543,7989.12,69968.6,7483,68689,27827.3,-13.5,0.237352,8.7993
17057.3,66013.1,16934,6616.08,65636,6606,68698,16236,15.75,0.237448,8.80047
10566.4,63565.2,10894,3497.76,64354.1,3562,68707,98159,8.25,0.237545,8.80164
17456.6,73947.3,15471,8429.04,70730.6,7810,68725,148432,17.25,0.237738,8.80398
12369.3,64705.7,12528,4891.68,64790,4948,68752,525.6,24,0.238028,8.8075
11318.4,71165.9,10423,7826.4,69698.5,7359,68761,617.76,39,0.238125,8.8075
12959.4,71956.7,11803,8832.96,71027.8,8150,68770,2879.28,37.5,0.238221,8.80867
11776.6,69662.8,11079,8117.28,69566.4,7647,68779,153503,-8.25,0.238318,8.80984
21601.3,69174.8,20465,12856.3,69643.9,12098,68788,42137.3,57,0.238414,8.81102
10706.6,71264,9846,5955.12,69716.8,5598,68797,171621,5.25,0.238511,8.81219
17788.2,67117.6,17369,8824.32,68512.1,8441,68806,60311.5,9.75,0.238608,8.81219
12355.2,71744.7,11286,6714,71453.2,6158,68815,57010.3,-12.75,0.238704,8.81336
26426.9,70443,24586,17367.8,69782.3,16311,68824,1405.44,54.75,0.238801,8.81453
19495,74597.2,17127,12206.9,71664.4,11163,68833,4593.6,41.25,0.238898,8.8157
8320,63624.2,8570,3102.48,64302.4,3162,68842,474.48,-17.25,0.238994,8.8157
19179.5,76680.6,16392,14272.6,73743.8,12684,68851,1171.44,19.5,0.239091,8.81687
12076.8,64367.7,12296,4064.4,64840.4,4108,68860,21796.6,4.5,0.239187,8.81805
14985,66091.5,14859,8093.52,65427,8107,68869,12136.3,2.25,0.239284,8.81922
14308.5,71109.5,13187,11531.5,68262.1,11071,68878,1252.8,-6.75,0.239381,8.82039
16031.4,80121.3,13113,12075.8,74879.6,10569,68896,42166.1,0.75,0.239574,8.82156
10673.3,63079.1,11089,5088.24,66732.6,4997,68914,140392,-24,0.239767,8.8239
10742.4,64381.7,10935,5236.56,65206.8,5263,68923,55108.8,-7.5,0.239864,8.82508
14139.5,65192.6,14214,5121.36,64223.8,5226,68932,626.4,27,0.23996,8.82508
11922.6,76259.7,10246,7724.88,73137.5,6922,68941,106505,14.25,0.240057,8.82742
19267.8,75495.5,16726,14993.3,72091,13630,68959,84657.6,27,0.24025,8.82976
12188.2,68153.9,11720,7064.64,68979.2,6712,68968,24333.1,9,0.240347,8.82976
15956.5,73616.6,14205,9100.08,71354.7,8358,68977,25357.7,36,0.240443,8.83211
16065.9,73804.6,14266,10834.6,71643,9911,68986,32323,31.5,0.24054,8.83328
10169.6,66955.5,9954,5737.68,68944.7,5454,68995,76139.3,14.25,0.240637,8.83328
15142.4,65137.7,15235,5783.04,65627.2,5775,69004,34940.9,9.75,0.240733,8.83562
12410.9,64660.1,12579,3691.44,64495.4,3751,69013,530.64,9,0.24083,8.83679
14297,70987.6,13199,7060.32,71284.1,6491,69022,170768,1.5,0.240926,8.83797
8948.48,64572.5,9082,4703.04,66685.1,4622,69031,79877.5,-1.5,0.241023,8.83914
12425.6,70061.4,11623,6117.84,70106.5,5719,69049,111489,33.75,0.241216,8.84148
16839.7,73691.6,14976,9152.64,71818.4,8352,69058,186955,21,0.241313,8.84265
17415,74639.5,15291,14001.8,69485.4,13206,69067,174064,39.75,0.241409,8.84265
8382.72,64298.9,8544,3324.24,65070.9,3348,69076,32898.2,0.75,0.241506,8.84383
11299.8,64631.4,11458,4417.2,64416,4494,69085,38488.3,19.5,0.241603,8.845
10409,64409.6,10591,5320.08,66008.5,5282,69094,399.6,13.5,0.241699,8.84617
20034.6,73077.6,17967,10252.8,72041.1,9327,69103,27218.2,33.75,0.241796,8.84734
15143,75739.5,13103,7889.76,70081.8,7378,69112,149908,-12.75,0.241893,8.84851
12642.6,64113.8,12923,4227.84,63578.6,4358,69121,53365,-4.5,0.241989,8.84969
11055.4,72889.7,9940,6007.68,70559,5580,69148,86467.7,16.5,0.242279,8.8532
13034.9,64721.1,13199,4222.08,64739.9,4274,69157,583.2,-2.25,0.242376,8.85437
24006.4,74365.8,21156,12328.6,71004.9,11379,69166,4425.84,30,0.242472,8.85555
17259.5,66795.8,16934,9212.4,66330.9,9102,69175,39274.6,12,0.242569,8.85672
12048,66018.2,11960,5251.68,64804,5311,69184,21533.8,30,0.242665,8.85789
29260.8,80471.5,23830,20096.6,75684,17402,69202,5181.84,32.25,0.242859,8.85906
9251.2,71877.5,8435,6007.68,70169.2,5611,69211,80503.2,-5.25,0.242955,8.86023
18096,72481.3,16362,9621.36,70951.4,8887,69229,118776,17.25,0.243149,8.86258
16794.9,66134.1,16643,8419.68,64469.2,8559,69247,889.92,33,0.243342,8.86492
25075.8,80672,20371,15719,76586.4,13451,69256,61462.1,42,0.243438,8.86609
9315.2,64186.8,9511,2833.92,64153.3,2895,69265,383.04,9.75,0.243535,8.86726
10032.6,68354.2,9619,6341.04,69134.3,6011,69283,115667,18,0.243728,8.86961
15826.6,74991.6,13831,9212.4,71644,8427,69292,93958.6,15,0.243825,8.87078
18407.7,78122.4,15442,14577.1,71431.6,13374,69301,83329.2,42.75,0.243921,8.87195
10414.1,64913.2,10514,3420,64517.3,3474,69310,51323,1.5,0.244018,8.87312
6797.44,64162,6943,2617.2,63833.6,2687,69319,43591,7.5,0.244115,8.87429
10163.2,76619.8,8693,7255.44,72362.3,6571,69328,24584.4,31.5,0.244211,8.87547
25456,70469.1,23674,17688.2,72915.9,15898,69337,54219.6,64.5,0.244308,8.87664
14366.1,71417.4,13183,6370.56,69191.4,6034,69346,114591,-9,0.244404,8.87781
10613.1,64551.4,10775,3533.04,64912.1,3567,69355,91525.7,3.75,0.244501,8.87898
12923.5,71352.6,11870,6680.16,70441,6215,69364,990.72,12.75,0.244598,8.88015
28053.1,81486.1,22562,20377.4,75886.8,17598,69373,156249,51.75,0.244694,8.88133
10951.7,64255.1,11170,3544.56,63993.5,3630,69391,524.16,1.5,0.244888,8.88367
9564.8,63586.8,9858,3777.12,63699.8,3886,69418,456.48,-10.5,0.245177,8.88601
13346.6,75215.4,11629,8352.72,70027.4,7817,69427,11859.1,17.25,0.245274,8.88601
13309.4,73632.2,11846,8012.88,70563.3,7442,69436,135796,22.5,0.245371,8.88718
9061.76,73599.1,8069,5721.84,70792.2,5297,69445,70508.9,31.5,0.245467,8.88836
11921.3,71913.9,10864,5803.92,69920.2,5440,69454,97332.5,20.25,0.245564,8.88953
21897,67553.5,21243,16148.9,67401.2,15702,69463,6522.48,42.75,0.24566,8.88953
15953.9,70303.7,14872,8287.2,69916.3,7768,69472,43364.2,24,0.245757,8.8907
11623.7,73303.5,10392,6464.88,70332.4,6024,69481,7329.6,31.5,0.245854,8.89187
12902.4,71646.5,11802,6073.92,69651.9,5715,69490,7572.96,24,0.24595,8.89304
18452.5,77020.7,15701,8542.08,73447.1,7622,69499,160721,48,0.246047,8.89422
16928,68523.4,16190,11831.8,70497.9,10999,69508,1527.84,52.5,0.246144,8.89422
7255.68,65191.7,7294,3450.96,63996.1,3534,69517,58751.3,7.5,0.24624,8.89539
14007,64482,14236,4379.04,64130.7,4475,69526,91454.4,9.75,0.246337,8.89656
17850.2,67262.7,17392,9342.72,65611.3,9332,69535,495.36,3.75,0.246433,8.89773
16509.4,72256.1,14974,10332.7,70670.5,9582,69553,169530,7.5,0.246627,8.8989
13684.5,75205.5,11925,6991.2,71713.1,6389,69562,38395.4,-19.5,0.246723,8.8989
18938.2,75766.8,16381,14035,72056,12765,69571,718.56,33.75,0.24682,8.90007
17534.7,78078.2,14718,12137.8,72911.1,10910,69589,99945.4,60,0.247013,8.90125
12048.6,77718.5,10160,8503.2,72712.1,7664,69598,16297.2,27,0.24711,8.90359
15357.4,78020.6,12900,9972,71926.6,9086,69607,21792.2,12,0.247206,8.90476
13847,65640.5,13825,5674.32,67539.5,5506,69616,152786,-12.75,0.247303,8.90593
12279.7,75274.6,10691,8784.72,70423.9,8175,69625,606.24,-3.75,0.247399,8.90711
9022.72,67570.9,8751,4934.88,69193.9,4674,69634,96174.7,-23.25,0.247496,8.90828
10619.5,64203,10840,4628.16,64754.7,4684,69643,11673.4,3,0.247593,8.90945
12725.8,68388.3,12195,6394.32,69300.2,6047,69661,146731,18.75,0.247786,8.91179
21492.5,74137.1,18999,16190.6,72088.4,14719,69670,38001.6,40.5,0.247883,8.91296
10853.1,74783.9,9511,7423.2,72361.6,6723,69679,39175.9,38.25,0.247979,8.91414
17809.9,72722.2,16050,9295.2,74818.3,8142,69688,14649.1,14.25,0.248076,8.91531
12641.9,64399.6,12865,4109.76,65740.1,4097,69697,83231.3,-12.75,0.248172,8.91648
13468.2,70583.7,12505,7992.72,70131.3,7469,69706,120543,-11.25,0.248269,8.91648
12827.5,71206.5,11806,7206.48,71710.3,6586,69733,24984,-3.75,0.248559,8.92
17116.2,67342.5,16657,8108.64,66285.1,8017,69742,31626.7,16.5,0.248655,8.92117
10206.1,68566.4,9755,6081.84,69511.6,5734,69751,23638.3,13.5,0.248752,8.92117
11500.2,70502.8,10690,5621.76,70391.2,5234,69760,130067,18.75,0.248849,8.92234
14125.4,72857.3,12706,8028.72,72177,7290,69769,60195.6,26.25,0.248945,8.92351
6519.68,62185.1,6871,2864.16,63954.2,2935,69778,37850.4,18.75,0.249042,8.92468
9640.32,64363.1,9816,3039.12,63673.8,3128,69796,73151.3,22.5,0.249235,8.92585
