"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Event #","FITC-A","PE-A","(Event #%6) - 0.5 + (Event #/(69419 + 1))","Time"
10260.5,64489.4,10427,4677.84,64431.9,4758,52567,97372.1,-1.5,0.257217,8.98504
11834.9,72062.7,10763,7333.2,71114,6758,52573,50157.4,8.25,0.257303,8.98621
12860.2,70280.5,11992,7039.44,70713.8,6524,52579,104390,6.75,0.25739,8.98739
14013.4,71553.2,12835,7113.6,71777.8,6495,52585,105041,6.75,0.257476,8.98856
28915.8,82245.9,23041,20533,75285.2,17874,52591,119143,79.5,0.257563,8.98856
12320,63781,12659,4411.44,64547.5,4479,52597,118305,26.25,0.257649,8.98974
17113.6,71219,15748,12537.4,70286.4,11690,52609,94649,-3.75,0.257822,8.99327
14887.7,73436.6,13286,7009.2,72339.4,6350,52621,180805,13.5,0.257995,8.99444
17027.8,70158.2,15906,8738.64,71071.7,8058,52627,912.24,25.5,0.258081,8.99562
17941.1,74615.4,15758,9488.16,72582.7,8567,52633,1057.68,-13.5,0.258168,8.99679
15106.6,66870.9,14805,6174,67786.8,5969,52639,874.8,18,0.258254,8.99797
13936.6,73197,12478,7228.08,72409,6542,52657,44610.5,54,0.258513,9.00032
10740.5,73520.8,9574,7061.04,71967.7,6430,52663,31891,42.75,0.2586,9.0015
18129.3,80616.1,14738,13171,73336.6,11770,52669,31686.5,53.25,0.258686,9.00267
18603.5,71667.1,17012,13198.3,70208.2,12320,52675,46258.6,33,0.258773,9.00267
12969.6,64705.8,13136,3793.68,64577.3,3850,52681,106825,11.25,0.258859,9.00385
10564.5,71612.9,9668,5641.92,70401.5,5252,52687,167246,28.5,0.258946,9.00502
12702.1,76029.2,10949,8677.44,70793.6,8033,52693,92113.9,18,0.259032,9.00737
12477.4,71335.7,11463,5154.48,70744.3,4775,52699,147249,-0.75,0.259118,9.00737
9955.2,66283,9843,4258.8,65780,4243,52705,649.44,38.25,0.259205,9.00855
10526.1,65692.5,10501,3815.28,64492.7,3877,52717,21251.5,6,0.259378,9.00973
20945.3,77329.2,17751,11126.2,72952.9,9995,52723,49475.5,21.75,0.259464,9.00973
11425.9,64170.8,11669,4976.64,65269,4997,52729,71377.2,-7.5,0.259551,9.0109
19268.5,79480.1,15888,12157.9,78865.8,10103,52741,134528,21.75,0.259723,9.01443
15571.2,71471.8,14278,8127.36,70398.5,7566,52747,101487,1.5,0.25981,9.01443
11368.3,74615.3,9985,6443.28,71076.7,5941,52753,31603.7,-15.75,0.259896,9.0156
13305,73181.2,11915,8835.12,72035.1,8038,52759,7285.68,17.25,0.259983,9.0156
15881,75211.3,13838,10836,74043.2,9591,52765,67129.2,33.75,0.260069,9.01795
16439.7,77610.6,13882,10178.6,71928.8,9274,52771,160261,33.75,0.260156,9.01795
11160.3,73685.5,9926,7973.28,72594.7,7198,52777,111861,-2.25,0.260242,9.01913
19864.3,75926.1,17146,13690.1,73739.9,12167,52783,8647.2,3.75,0.260328,9.01913
12230.4,65091.1,12314,4772.16,64630.8,4839,52789,41662.8,23.25,0.260415,9.0203
11108.5,64907.7,11216,4302,65505.6,4304,52795,93507.8,18,0.260501,9.02148
20554.9,67832.4,19859,9960.48,68460.4,9535,52807,1493.28,16.5,0.260674,9.02266
23445.1,76921.1,19975,15368.4,71782.7,14031,52825,1576.8,5.25,0.260933,9.02501
8243.84,67847.3,7963,5880.24,69473.1,5547,52831,62187.1,5.25,0.26102,9.02736
17397.1,73833.5,15442,9721.44,73790.2,8634,52837,26258.4,25.5,0.261106,9.02736
11484.8,64446.3,11679,3587.76,64418.5,3650,52843,262.08,12.75,0.261193,9.02853
16471.7,74176.3,14553,10374.5,70107.4,9698,52849,82951.9,26.25,0.261279,9.02971
17628.2,78676.1,14684,10648.8,76096.4,9171,52855,160975,51,0.261366,9.03089
13714.6,71944.1,12493,8243.28,70554,7657,52867,176470,30,0.261538,9.03206
23314.6,80418,19000,13883,74302.9,12245,52873,146119,52.5,0.261625,9.03324
16784.6,68297.4,16106,6662.88,68026,6419,52879,83901.6,-0.75,0.261711,9.03559
13096.3,64576.1,13291,5239.44,65354.4,5254,52885,578.16,28.5,0.261798,9.03559
11904,66707.2,11695,6468.48,68795.6,6162,52891,59004.7,45,0.261884,9.03676
24627.8,83321,19371,20059.9,75632.7,17382,52897,102110,60,0.261971,9.03676
17425.9,73028.9,15638,12972.2,70857.5,11998,52903,73842.5,24.75,0.262057,9.03794
16970.9,73573,15117,9522.72,71234,8761,52909,12442.3,-5.25,0.262143,9.03911
18444.2,73511.9,16443,10165,74167.3,8982,52927,11371,21.75,0.262403,9.04147
17194.2,75616.8,14902,13492.8,71716.5,12330,52933,23127.8,30,0.262489,9.04264
23600.6,73880.7,20935,14706,72036.2,13379,52939,13616.6,30.75,0.262576,9.04382
20820.5,73482.2,18569,13999.7,72972.5,12573,52945,75669.8,6.75,0.262662,9.04499
12158.1,64679.9,12319,4312.8,64442.2,4386,52951,693.36,-0.75,0.262748,9.04499
12737.9,73797.1,11312,8225.28,69286.9,7780,52957,57962.9,2.25,0.262835,9.04617
11218.6,63688.5,11544,4160.88,63474.7,4296,52963,45313.2,5.25,0.262921,9.04734
15237.8,65690.2,15202,6878.88,64790.8,6958,52969,112945,32.25,0.263008,9.04852
25182.7,87729.9,18812,15171.8,89738.4,11080,52975,79897,41.25,0.263094,9.04852
22110.1,81154.1,17855,16915,73151.6,15154,52987,35696.2,60.75,0.263267,9.05087
10129.3,63348.8,10479,3343.68,64261.4,3410,52993,69583,31.5,0.263353,9.05205
16325.1,64991.1,16462,6058.08,64483.1,6157,52999,28869.1,23.25,0.26344,9.05322
16045.4,72556,14493,10591.9,70788.5,9806,53005,18763.9,15.75,0.263526,9.0544
8759.04,66981.6,8570,4978.8,69929.4,4666,53011,49623.1,-8.25,0.263613,9.05557
17335,72927.8,15578,11149.2,71817.8,10174,53017,596.88,17.25,0.263699,9.05792
10679,78319.3,8936,8112.96,73723.1,7212,53023,77958.7,9,0.263786,9.0591
13682.6,64804.5,13837,4640.4,64870.6,4688,53029,69130.1,22.5,0.263872,9.0591
15955.2,73290.8,14267,8074.8,72581.3,7291,53035,158924,36.75,0.263959,9.06145
10037.1,63524.2,10355,3266.64,64347,3327,53041,60393.6,-18.75,0.264045,9.06145
14577.9,65820.1,14515,5764.32,65099.2,5803,53047,30891.6,-2.25,0.264131,9.06263
14173.4,72698.6,12777,7452,71851.5,6797,53053,81589,9.75,0.264218,9.0638
15621.1,74890,13670,9239.76,70591.9,8578,53059,206251,49.5,0.264304,9.0638
14401.3,72600.2,13000,8246.88,71452.6,7564,53065,35341.2,12.75,0.264391,9.06498
10608.6,73758.5,9426,6373.44,70152.8,5954,53071,27581.8,2.25,0.264477,9.06615
20377,72126.6,18515,10242.7,71785.6,9351,53077,86610.2,31.5,0.264564,9.06733
11008,73203.5,9855,6424.56,70989.7,5931,53089,840.96,6,0.264736,9.0685
23585.9,74464.2,20758,14101.9,74351,12430,53095,47995.9,10.5,0.264823,9.06968
18616.3,73540.6,16590,11718,70746.3,10855,53101,40708.8,37.5,0.264909,9.07086
16465.3,79139.6,13635,10841.8,74144.4,9583,53107,41600.9,24.75,0.264996,9.07086
13473.9,69513.2,12703,9355.68,68906.9,8898,53119,159830,35.25,0.265169,9.07321
12244.5,77697,10328,9797.76,71472.2,8984,53125,22784.4,1.5,0.265255,9.07556
23620.5,75342.7,20546,13376.2,72966.5,12014,53131,162307,21,0.265341,9.07556
16734.1,72981,15027,11403.4,71208.3,10495,53137,53707,45.75,0.265428,9.07673
12980.5,73020.5,11650,7683.12,72700.1,6926,53149,130393,21.75,0.265601,9.07791
14871.7,75470.8,12914,10131.1,71903.1,9234,53161,154858,-2.25,0.265774,9.08026
9800.96,71984.3,8923,6319.44,70207,5899,53167,78877.4,4.5,0.26586,9.08026
14110.7,65340.2,14153,4785.12,65156.4,4813,53173,86903.3,48,0.265946,9.08144
20716.8,73282,18527,9532.08,71101.1,8786,53179,218343,12.75,0.266033,9.08261
16976,79569.4,13982,11127.6,73462.1,9927,53185,131886,21.75,0.266119,9.08379
23472,77819.6,19767,14417.3,74450.5,12691,53191,106805,28.5,0.266206,9.08496
15505.9,65447,15527,7958.16,66219.6,7876,53197,40145,19.5,0.266292,9.08614
14921.6,72744.3,13443,8902.08,70400.2,8287,53203,81618.5,29.25,0.266379,9.08731
16818.6,71033.1,15517,10154.2,70907.1,9385,53209,15446.9,6,0.266465,9.08849
24996.5,76499.9,21414,13436.6,73029,12058,53215,236187,0.75,0.266551,9.08967
8364.8,63192.6,8675,2653.92,63131.5,2755,53221,19291.7,-17.25,0.266638,9.09084
20730.9,77343.7,17566,12364.6,71589.7,11319,53227,72432.7,28.5,0.266724,9.09202
11056.6,71130.6,10187,6971.76,69755.9,6550,53239,82535,-15,0.266897,9.09319
13230.1,67036.2,12934,7354.08,68015.4,7086,53245,1510.56,21,0.266984,9.09437
14282.2,65804.3,14224,4795.92,65046.7,4832,53257,74813,41.25,0.267156,9.09554
14877.4,65287.8,14934,5123.52,64597,5198,53263,26012.9,10.5,0.267243,9.09672
14572.2,77228,12366,9332.64,72450.1,8442,53269,17281.4,15.75,0.267329,9.09789
15375.4,65126.7,15472,5099.76,64745.8,5162,53275,78738.5,-11.25,0.267416,9.09907
13715.2,72132.2,12461,9147.6,69700.9,8601,53281,108588,23.25,0.267502,9.09907
9748.48,63361.7,10083,3134.16,63258.5,3247,53287,64666.1,-19.5,0.267589,9.10025
17175,72273.2,15574,7865.28,70514.2,7310,53293,153218,9,0.267675,9.10142
12458.9,65299.5,12504,5094,64460.4,5179,53305,301.68,27,0.267848,9.10377
19271,69396.5,18199,11660.4,67227.6,11367,53311,1208.88,1.5,0.267934,9.10495
19372.2,74764.4,16981,13799.5,70714.3,12789,53317,1175.76,30,0.268021,9.10612
9576.32,70468.6,8906,6162.48,70151.9,5757,53323,148765,15.75,0.268107,9.10612
13991,78088.6,11742,9990,72623.9,9015,53329,80812.1,53.25,0.268194,9.1073
13511.7,70305.8,12595,8308.08,70757.4,7695,53335,36157,51,0.26828,9.10847
17351.7,74251.4,15315,10120.3,71355.1,9295,53341,129552,27.75,0.268366,9.10965
6936.32,65172.6,6975,2697.84,64199.6,2754,53347,223.2,9.75,0.268453,9.11083
16100.5,78357.4,13466,10609.2,73011.1,9523,53353,76212,18,0.268539,9.112
17671.7,66920.8,17306,7191.36,65685.4,7175,53359,69950.2,20.25,0.268626,9.11318
12556.2,72176.2,11401,6680.88,70664.6,6196,53365,659.52,5.25,0.268712,9.11318
9597.44,63036.5,9978,4595.04,64803.2,4647,53371,11559.6,0,0.268799,9.11435
13596.8,64697.6,13773,3463.2,63646.7,3566,53377,73876.3,-35.25,0.268885,9.11553
15072.6,66317.6,14895,5495.76,66378.6,5426,53383,73285.9,-6,0.268971,9.11553
15503.4,70724.5,14366,8766.72,70210.9,8183,53389,75663.4,23.25,0.269058,9.1167
29083.5,75289,25316,20728.8,71862.2,18904,53395,139070,60.75,0.269144,9.11788
11573.8,69187.1,10963,7592.4,70889.8,7019,53401,639.36,15,0.269231,9.11905
11177,67213.5,10898,7593.84,68230,7294,53407,64017.4,27.75,0.269317,9.12023
16021.1,70302,14935,9235.44,69164,8751,53413,99511.2,3.75,0.269404,9.12141
11350.4,73518.5,10118,5846.4,70874.9,5406,53419,155650,12.75,0.26949,9.12141
9637.76,71604.2,8821,7253.28,69853.2,6805,53425,31208.4,-11.25,0.269576,9.12258
21916.2,80034.4,17946,14130.7,73808.1,12547,53437,168280,43.5,0.269749,9.12493
19010.6,73222.2,17015,8808.48,70961.6,8135,53443,7358.4,20.25,0.269836,9.12611
11043.8,65594.4,11034,4991.04,65183.9,5018,53449,1630.8,5.25,0.269922,9.12728
16112.6,66947.2,15773,8462.88,67893.7,8169,53461,819.36,16.5,0.270095,9.12963
10782.1,64595.9,10939,3795.84,64681.3,3846,53467,123967,-7.5,0.270182,9.12963
24958.7,74407.3,21983,15999.1,71924.7,14578,53473,77464.1,46.5,0.270268,9.13199
14917.8,73823.9,13243,8249.76,72454.6,7462,53479,77647.7,63,0.270354,9.13199
10345,64311.1,10542,3414.24,64021.6,3495,53485,79092,10.5,0.270441,9.13316
11500.2,65000,11595,4068,64411.8,4139,53497,98646.5,14.25,0.270614,9.13434
19145,73822.3,16996,10680.5,72376.8,9671,53503,954.72,36,0.2707,9.13434
24325.8,72077.6,22118,12551.8,70827.6,11614,53515,1481.04,31.5,0.270873,9.13669
17427.8,65739.1,17374,5169.6,64581.6,5246,53527,46899.4,-13.5,0.271046,9.14022
11405.4,73518.9,10167,6769.44,71382.5,6215,53533,626.4,38.25,0.271132,9.14022
17788.2,75021.9,15539,13410.7,73051.7,12031,53539,85930.6,32.25,0.271219,9.14139
18142.7,66151.2,17974,7719.84,65619.6,7710,53551,13599.4,17.25,0.271392,9.14374
9863.04,63771.1,10136,3342.96,64153.5,3415,53557,158.4,-1.5,0.271478,9.14492
14828.8,75148.5,12932,9256.32,72710.3,8343,53563,52476.5,40.5,0.271564,9.14492
17235.2,69831.6,16175,9366.48,69865.9,8786,53569,728.64,36.75,0.271651,9.14609
10357.8,63428,10702,3579.84,66517.8,3527,53575,363.6,18.75,0.271737,9.14609
11387.5,64125.5,11638,3723.12,64311.6,3794,53581,65437.2,-3,0.271824,9.14727
9200.64,64759.2,9311,3513.6,64791,3554,53587,6091.92,30,0.27191,9.14845
13562.2,66612.8,13343,5872.32,68502.7,5618,53593,89609.8,3.75,0.271997,9.14962
12688,73391.1,11330,7550.64,71945.2,6878,53599,35257.7,-13.5,0.272083,9.14962
15280,70051.8,14295,7632.72,69989.9,7147,53605,159768,-0.75,0.272169,9.1508
18477.4,65955.2,18360,7668,64792.4,7756,53611,601.92,-21.75,0.272256,9.15197
9784.32,64289.7,9974,3164.4,64444.4,3218,53617,63784.1,-15,0.272342,9.15197
9897.6,63931.5,10146,3764.88,64287.4,3838,53623,82583.3,49.5,0.272429,9.15315
12769.3,70029.1,11950,7696.8,70498.6,7155,53629,681.84,24.75,0.272515,9.15432
11401,69614.6,10733,5898.24,71148,5433,53635,749.52,21.75,0.272602,9.1555
12528.6,64763.9,12678,3769.92,63841.2,3870,53641,8895.6,22.5,0.272688,9.15667
10409.6,63709.7,10708,4654.8,65030.3,4691,53647,28752.5,12,0.272774,9.15785
10225.9,69476,9646,7534.8,70755.2,6979,53653,21010.3,19.5,0.272861,9.15785
10586.9,71300.2,9731,6531.12,70549.4,6067,53659,124357,1.5,0.272947,9.15902
12983.7,65338.1,13023,4980.96,64987.5,5023,53665,9579.6,9,0.273034,9.1602
22342.4,76685.4,19094,17510.4,73307.9,15654,53671,2806.56,57,0.27312,9.1602
8881.92,68553.2,8491,6042.24,69642,5686,53677,60031.4,27.75,0.273207,9.16138
10261.1,64629.8,10405,3452.4,64552.5,3505,53683,98250.5,6.75,0.273293,9.16373
21662.7,77693.2,18273,13752,72558.7,12421,53695,153485,24,0.273466,9.1649
20368.6,78568.5,16990,13400.6,73338.1,11975,53701,151776,31.5,0.273552,9.16608
8851.2,64217,9033,3242.88,64226.5,3309,53707,1420.56,36,0.273639,9.16608
22443.5,77385.1,19007,16666.6,73409.5,14879,53713,2268.72,6.75,0.273725,9.16725
18729.6,67424.5,18205,8004.24,66560.8,7881,53719,57048.5,27.75,0.273812,9.16843
9592.96,73487.4,8555,6925.68,70325.6,6454,53725,129371,26.25,0.273898,9.16961
14225.3,74007.1,12597,10198.8,70766.4,9445,53731,112546,27.75,0.273984,9.17078
15777.9,74934.5,13799,10441.4,71886.8,9519,53737,117994,18,0.274071,9.17196
15414.4,65554.7,15410,5006.88,64567.3,5082,53743,72177.8,-19.5,0.274157,9.17196
19367.7,73963.1,17161,10841.8,71792,9897,53755,146673,27,0.27433,9.17431
17040.6,71652.5,15586,9681.12,70700,8974,53761,85002.5,28.5,0.274417,9.17548
19571.8,74768.9,17155,9899.28,73099.6,8875,53767,904.32,9.75,0.274503,9.17666
17467.5,73320.4,15613,9915.12,71054.9,9145,53779,91944.7,20.25,0.274676,9.17783
18899.2,75573.7,16389,10062.7,73725,8945,53785,41432.4,23.25,0.274762,9.17901
26944.6,81128.5,21766,17550,75598.6,15214,53797,192542,74.25,0.274935,9.18136
15641,74408.1,13776,9251.28,71094.3,8528,53803,3692.16,5.25,0.275022,9.18254
14609.9,64830.1,14769,5412.24,65757.6,5394,53809,4633.92,30.75,0.275108,9.18371
18504.3,76694.9,15812,10876.3,73241.9,9732,53815,86654.9,36,0.275194,9.18489
14825.6,74825.6,12985,8841.6,71909.1,8058,53827,127434,27,0.275367,9.18606
14908.8,71204.1,13722,10291.7,70588.8,9555,53839,100282,31.5,0.27554,9.18841
14530.6,73848.4,12895,8256.24,71477,7570,53845,68557.7,36.75,0.275627,9.18959
18581.8,102800,11846,8594.64,100906,5582,53851,91937.5,33.75,0.275713,9.19077
11898.2,68689.5,11352,6766.56,69857.2,6348,53857,38981.5,14.25,0.275799,9.19077
17890.6,73926.6,15860,11166.5,71021.6,10304,53863,130826,21.75,0.275886,9.19194
20174.1,74954.8,17639,10770.5,73077.4,9659,53869,183614,24.75,0.275972,9.19312
21897,80129.5,17909,16405.2,73014,14725,53875,262143,19.5,0.276059,9.19429
17460.5,71918.2,15911,8899.2,71763,8127,53881,70476.5,21,0.276145,9.19547
19031.7,76243.1,16359,11916,73874.5,10571,53887,110611,11.25,0.276232,9.19782
20468.5,76661.5,17498,14114.9,74008.6,12499,53893,1344.24,24.75,0.276318,9.19782
15102.7,65056.7,15214,5091.12,66161.3,5043,53899,105332,-1.5,0.276405,9.19899
13219.8,68929.5,12569,8526.96,68947.9,8105,53905,654.48,-11.25,0.276491,9.19899
22497.9,80306.3,18360,16191.4,74537.6,14236,53911,146481,32.25,0.276577,9.20017
21123.2,69161.2,20016,10830.2,69640,10192,53917,23906.9,9,0.276664,9.20135
16240,73062.7,14567,9918,70742.9,9188,53923,35208,22.5,0.27675,9.20135
8521.6,63614.5,8779,3096.72,63520.1,3195,53929,326.16,-18,0.276837,9.20252
25059.2,85331,19246,18780.5,74220.4,16583,53953,262077,35.25,0.277182,9.20605
24043.5,78059.9,20186,16037.3,71992.5,14599,53959,30340.8,37.5,0.277269,9.20722
13470.7,63498.3,13903,3371.04,63703.7,3468,53965,89776.1,0,0.277355,9.2084
8188.16,61979.6,8658,3011.76,62819.4,3142,53971,53946,13.5,0.277442,9.20958
15931.5,75173.7,13889,9162,71600.4,8386,53977,109770,21,0.277528,9.20958
16654.1,73671.4,14815,9840.24,70449,9154,53983,88410.2,6.75,0.277615,9.21075
22551.7,73314.5,20159,11535.8,70721.5,10690,53989,26262,52.5,0.277701,9.21193
13838.7,71356,12710,6925.68,71119,6382,53995,917.28,23.25,0.277787,9.2131
13637.1,65125.9,13723,6355.44,64695.6,6438,54001,17532,0,0.277874,9.21428
9037.44,63857.4,9275,4127.04,64674.7,4182,54007,63275.8,15.75,0.27796,9.21545
10069.1,63317,10422,3960.72,64091.3,4050,54019,26323.9,-13.5,0.278133,9.21663
20891.5,75422.6,18153,13021.2,74018.3,11529,54025,37627.9,25.5,0.27822,9.2178
19468.8,73552,17347,13595.8,70743.3,12595,54031,74054.2,35.25,0.278306,9.2178
9833.6,63562,10139,3949.92,64281.6,4027,54037,12612.2,-1.5,0.278392,9.21898
16208.6,70769.5,15010,10237,70724.2,9486,54043,19597.7,11.25,0.278479,9.22016
20413.4,75827,17643,11755.4,73807.7,10438,54055,58916.9,40.5,0.278652,9.22251
15782.4,71145.6,14538,6326.64,71070.1,5834,54061,96964.6,17.25,0.278738,9.22251
24601,70728.2,22795,14508,68748.8,13830,54073,103162,34.5,0.278911,9.22486
9032.96,72272.5,8191,5369.04,69346.7,5074,54079,39268.8,-3,0.278997,9.22603
18509.4,70747.4,17146,8400.24,69907.1,7875,54085,440.64,33,0.279084,9.22721
14854.4,64904.2,14999,5202.72,63624.8,5359,54091,29613.6,5.25,0.27917,9.22721
11921.3,64281.1,12154,3584.88,64278.7,3655,54097,90973.4,0,0.279257,9.22838
23725.4,77879.8,19965,13614.5,78673.7,11341,54103,197177,-15.75,0.279343,9.22956
10735.4,66542.4,10573,6068.16,69078.2,5757,54109,64784.2,1.5,0.27943,9.23074
13794.6,73962.2,12223,7672.32,71432.5,7039,54121,75602.2,3,0.279602,9.23309
21180.2,75639.6,18351,11960.6,71610.9,10946,54127,73602.7,27.75,0.279689,9.23309
12005.8,65968.8,11927,5105.52,65261.4,5127,54133,965.52,31.5,0.279775,9.23426
15953.9,77626.9,13469,9074.16,73517.6,8089,54139,165562,6,0.279862,9.23544
15547.5,78711.6,12945,9043.92,72395.5,8187,54145,125495,42,0.279948,9.23661
17127,77639.7,14457,9688.32,72572.2,8749,54151,238896,31.5,0.280035,9.23779
15691.5,68598.5,14991,7110.72,68864.8,6767,54157,54434.2,12.75,0.280121,9.23897
12695.7,74701.4,11138,7384.32,70606.8,6854,54163,15141.6,14.25,0.280207,9.24014
8627.84,65702.3,8606,2705.04,64629.1,2743,54169,53981.3,0,0.280294,9.24132
10214.4,72738.3,9203,6115.68,70179.9,5711,54175,5841.36,12.75,0.28038,9.24132
23833,74536.7,20955,14743.4,73432.6,13158,54181,254763,25.5,0.280467,9.24249
13689.6,74478,12046,6701.76,71965.7,6103,54187,27110.9,33,0.280553,9.24249
17447.7,76301.3,14986,12822.5,70860.5,11859,54193,90794.2,78.75,0.28064,9.24367
18510.7,76460.3,15866,10652.4,73773.2,9463,54199,48322.8,42.75,0.280726,9.24484
13132.2,78367.3,10982,7278.48,72251.2,6602,54205,132369,24.75,0.280812,9.24484
13032.3,65866.1,12967,4206.24,64602.8,4267,54217,85428.7,26.25,0.280985,9.24602
15759.4,65687.6,15723,5895.36,64673.3,5974,54223,44353.4,-18.75,0.281072,9.24719
10852.5,66376.9,10715,7657.92,67032.1,7487,54229,83417.8,-26.25,0.281158,9.24837
12611.8,66212.4,12483,3954.96,64108.9,4043,54235,72332.6,-13.5,0.281245,9.24955
11306.2,65653.5,11286,3707.28,64651.5,3758,54241,67328.6,10.5,0.281331,9.25072
11893.8,66411.3,11737,6170.4,67826.8,5962,54247,575.28,19.5,0.281417,9.2519
17269.1,67724.8,16711,6357.6,65316.1,6379,54253,25032.2,12.75,0.281504,9.25307
14689.9,70798.5,13598,9607.68,69298.8,9086,54259,568.8,6,0.28159,9.25425
15656.3,77478.9,13243,10770.5,70883.1,9958,54265,19915.9,27.75,0.281677,9.25542
11334.4,70811.4,10490,6233.04,68919.9,5927,54271,118400,4.5,0.281763,9.2566
11123.2,71397.6,10210,5681.52,71467.2,5210,54283,96233,30.75,0.281936,9.25777
10644.5,69164.8,10086,5875.92,68642.5,5610,54289,22470.5,20.25,0.282022,9.25777
13377.9,69987.7,12527,5713.2,70129.3,5339,54295,75898.8,9,0.282109,9.25895
17428.5,74507,15330,9493.92,72063.2,8634,54301,96754.3,51.75,0.282195,9.26013
14246.4,70715.1,13203,9470.88,70540.2,8799,54307,25710.5,15,0.282282,9.2613
13965.4,73184,12506,6181.2,71281.2,5683,54313,113170,18,0.282368,9.26248
12419.8,77180.6,10546,8532,72749.6,7686,54319,49553.3,-4.5,0.282455,9.26365
26605.4,78224,22290,20653.2,74361.5,18202,54325,3107.52,45.75,0.282541,9.26483
14611.2,71705.8,13354,7382.16,70886,6825,54331,161873,30,0.282627,9.266
16426.9,78655.1,13687,10176.5,71781.9,9291,54337,119469,54.75,0.282714,9.266
9682.56,64258.9,9875,3159.36,64162.3,3227,54343,95242.3,7.5,0.2828,9.26718
11381.8,69822.6,10683,7109.28,68942.6,6758,54349,150980,2.25,0.282887,9.26836
20511.4,66840.7,20111,8074.8,65868.8,8034,54355,53922.2,-14.25,0.282973,9.26953
13262.1,64953.6,13381,4440.24,64408.1,4518,54361,29316.2,4.5,0.28306,9.27071
8085.76,64029.5,8276,2833.92,63976.5,2903,54373,166.32,-15,0.283233,9.27188
13185.3,64471.4,13403,5034.96,64573.6,5110,54379,331.2,14.25,0.283319,9.27306
12123.5,64695.6,12281,3990.24,64696.8,4042,54385,115528,-12,0.283405,9.27541
14851.2,66617.9,14610,6745.68,67617.8,6538,54397,66481.9,-4.5,0.283578,9.27658
10879.4,75568.6,9435,7444.8,70363.8,6934,54403,127674,3.75,0.283665,9.27776
12024.3,65696.2,11995,4566.96,68931.4,4342,54409,130049,3.75,0.283751,9.27894
10713,68892.6,10191,6359.76,69074.1,6034,54415,552.96,-10.5,0.283837,9.27894
12918.4,65874.6,12852,7132.32,67177.9,6958,54421,81586.8,0,0.283924,9.28011
11834.9,63999.6,12119,3909.6,64652.9,3963,54427,444.96,19.5,0.28401,9.28011
11691.5,64518,11876,4867.92,65053.8,4904,54439,108734,15,0.284183,9.28129
13792,64497.8,14014,4219.2,64200,4307,54445,105.12,12.75,0.28427,9.28246
14421.1,73343.4,12886,8150.4,71086.6,7514,54451,47564.6,21.75,0.284356,9.28364
26848,74172.1,23722,19740.2,70976.9,18227,54457,19497.6,15,0.284443,9.28481
12884.5,66305.2,12735,6543.36,68078.4,6299,54463,31970.2,2.25,0.284529,9.28599
21055.4,80169.9,17212,14241.6,74643.1,12504,54475,208268,33,0.284702,9.28716
10864,63135.9,11277,5585.04,65819.3,5561,54487,34966.8,1.5,0.284875,9.28952
20837.1,75680.6,18044,14614.6,72279.8,13251,54493,1362.96,39.75,0.284961,9.29069
8876.8,63461.3,9167,3560.4,63927.2,3650,54499,359.28,27,0.285048,9.29187
9040,64529.5,9181,4630.32,65216.6,4653,54505,758.16,17.25,0.285134,9.29187
16241.9,64872.7,16408,4932.72,64861.7,4984,54511,13726.1,21.75,0.28522,9.29187
7792,71062.7,7186,6138,68903.7,5838,54517,38857,42,0.285307,9.29304
26005.1,76131.1,22386,17478,72804.8,15733,54523,1803.6,53.25,0.285393,9.29422
12759.7,64171.5,13031,4608,64103.1,4711,54529,29177.3,12.75,0.28548,9.29539
11118.1,63982.7,11388,4048.56,63612.2,4171,54535,25580.9,9.75,0.285566,9.29657
11571.2,65243.9,11623,4952.16,64611.7,5023,54541,42164.6,7.5,0.285653,9.29774
9877.12,72195.7,8966,6141.6,70048,5746,54547,4969.44,-14.25,0.285739,9.29892
16311,79423.5,13459,10983.6,75778.6,9499,54553,121926,15.75,0.285825,9.29892
15224.3,74247.7,13438,6794.64,70704,6298,54565,63016.6,23.25,0.285998,9.3001
21529,75876.4,18595,16869.6,71368.3,15491,54577,44886.2,42.75,0.286171,9.30245
23685.1,76702.5,20237,16953.8,73021,15216,54583,71120.9,50.25,0.286258,9.30245
15788.8,69815.5,14821,7917.12,69430.8,7473,54589,627.84,21.75,0.286344,9.30362
20417.3,71041.5,18835,8788.32,72328.4,7963,54595,148060,34.5,0.28643,9.3048
16199,71595.6,14828,8794.08,71398.5,8072,54601,113035,31.5,0.286517,9.30597
24639.4,75633,21350,15072.5,73180.5,13498,54607,10082.9,13.5,0.286603,9.30715
12049.9,64130.5,12314,4395.6,64488.5,4467,54613,329.76,0,0.28669,9.30832
13434.9,64588.3,13632,4768.56,64582,4839,54619,46643.8,19.5,0.286776,9.3095
10017.9,64397.7,10195,4873.68,67228.3,4751,54625,117462,48,0.286863,9.31068
17248,71655.5,15775,9515.52,72834.5,8562,54631,91320.5,30.75,0.286949,9.31068
12981.1,64459.1,13198,4350.24,64356.1,4430,54637,40402.8,3,0.287035,9.31185
14035.8,73435.5,12526,9183.6,72451.7,8307,54643,86304.2,34.5,0.287122,9.31185
11146.9,74550.7,9799,6566.4,70697.5,6087,54649,28648.8,28.5,0.287208,9.31303
11393.3,74562.6,10014,6982.56,71467.9,6403,54655,95668.6,15.75,0.287295,9.31303
